dataset_1/keyframe_1	286	l	0_1	0.004772308369212418	-0.007669826020564401	0.0	0.04913945247622564	-0.010895672486938679	0.12344097462677439	minus1_0	0.004538865701366466	-0.006875761649389184	0.0	-0.03539964403350382	-0.04626696716142931	-0.03489510200924428
dataset_9/keyframe_1	468	l	0_1	-0.0016800904385029297	-0.0010835699535163658	0.0	0.31198543289491454	-0.1309194122206634	0.3890664166982276	minus1_0	9.524734275358603e-05	-0.00043820714570337295	0.0	-0.06791092237659768	0.20170354730645101	0.07348410086986235
dataset_3/keyframe_1	324	l	0_1	0.0011758212533023987	-0.0023320497070587606	0.0	-0.13911436704316316	0.1001148552078237	0.27110000915246246	minus1_0	0.0016486493901817962	-0.0028261603315399126	0.0	0.11862449311860246	0.20906455732550633	0.42388249711356707
dataset_9/keyframe_1	184	l	0_1	9.812037688620042e-05	-0.0013514761028357856	0.0	-0.21889215946973195	-0.020741212185415137	0.18993670180236677	minus1_0	-0.00025920789613863564	-0.0051212915970191295	0.0	0.1974636214822567	0.012827125521877036	0.46449064742620294
dataset_3/keyframe_1	238	l	0_1	0.0005607919986671978	-0.0028273242024753975	0.0	-0.055959713683478185	0.20964812642267816	0.3102710129248436	minus1_0	0.001463211345081016	-0.0007243141887259236	0.0	-0.11981215081024743	0.25642767797464217	0.004832270912089598
dataset_1/keyframe_1	440	l	0_1	0.002751635401228108	-0.005443677170671566	0.0	0.002167950829317533	-0.05245902500341515	0.790161219261762	minus1_0	-0.0010645260383259885	0.0007855399164891904	0.0	-0.06009615971950666	0.12576261903745944	-0.07426135096241637
dataset_9/keyframe_1	121	l	0_1	0.000611529395807996	-0.013119901641450056	0.0	-0.17435377955683862	0.020402334381046217	0.48629542932583547	minus1_0	0.0009686924900968357	-0.008958263947609808	0.0	0.45542781009771716	-0.015241428866282547	0.4854907786475451
dataset_7/keyframe_1	168	l	0_1	8.142533848707053e-05	-0.00573556442018509	0.0	-0.10933042263289394	0.13639023174905418	0.6908858915325595	minus1_0	0.0007513680101970638	-0.004336311374106206	0.0	0.09911628420971397	0.12383672231607079	0.5407091863699236
dataset_2/keyframe_1	317	l	0_1	-0.0007678181880007069	-0.004447369756461627	0.0	-0.11014644563093157	-0.21082561494734264	0.5183191686964506	minus1_0	-0.0002071531724633038	-0.0026648335991221036	0.0	0.046424937294489155	0.1099272661878885	0.2010824556437285
dataset_12/keyframe_1	361	l	0_1	-0.005148158821691249	-0.007415199246353423	0.0	-0.015518375999732825	-0.039102741341988434	0.34209944055612596	minus1_0	-0.00255599304359358	-0.0021646788611503543	0.0	-0.2840466655306386	-0.06898225623722176	-0.04766507253009422
dataset_11/keyframe_1	626	l	0_1	-0.010300997156673094	-0.004254736111412288	0.0	-0.47435876403116595	0.1121461080607844	0.23657562148922295	minus1_0	0.0007733966634909088	0.00020382221011246344	0.0	0.005788717950892419	0.0681111808737569	0.10120346164764271
dataset_3/keyframe_1	167	l	0_1	-0.0005373917289723376	0.0015612714680112813	0.0	-0.1487156033099808	-0.06311379884212442	0.3090310859269749	minus1_0	-0.000800254870758199	0.0018512744568172019	0.0	0.1440254587900256	0.05732151180740175	0.36324433214903706
dataset_13/keyframe_1	333	l	0_1	0.0004856471728200954	-0.0019318162783334416	0.0	0.10157203796811132	0.09587859929593989	0.2446757969395037	minus1_0	-6.249528734914286e-05	-0.002692210225340886	0.0	0.17592020033364975	-0.04568431039352383	0.40378279784569315
dataset_4/keyframe_1	271	l	0_1	0.003049526424334373	-0.005124753018908862	0.0	0.049183841583101184	0.054757560841522945	0.11371750125361757	minus1_0	0.00264580157132309	-0.005860345151384441	0.0	0.18850067979963114	0.24416378592971455	0.18216079095313908
dataset_3/keyframe_1	88	l	0_1	-3.5640927081288505e-17	5.420657872959966e-18	0.0	0.049249254423131106	-0.029109543541053995	0.2456609498020157	minus1_0	-0.00044983543539623577	0.0015027247677959525	0.0	0.10493750678146796	-0.02837768308069144	0.5199241921072826
dataset_10/keyframe_2	61	l	0_1	-0.005889083797240766	-0.004674165344831687	0.0	-0.23650072442643477	0.13445705153085896	0.3229069120645818	minus1_0	-0.0021907669033342904	-0.0016771111131759712	0.0	-0.06456666097329844	0.14699510266578386	0.3642247816833546
dataset_12/keyframe_1	201	l	0_1	0.00022403837930783509	-0.0014224560434431014	0.0	-0.2443440039785969	0.007852849915216176	0.12085562288260121	minus1_0	-0.00028853366881502555	-0.0022023094761737427	0.0	-0.09706158566427803	0.03298041239060989	0.31723051318547846
dataset_1/keyframe_1	222	l	0_1	0.0014077985589142224	-0.0025543320145952437	0.0	0.15385333151985492	-0.0503453181542568	0.318984567614109	minus1_0	0.0023251376700058964	-0.004155464817037493	0.0	0.07073197320767122	-0.028798415893618312	0.5555555122215736
dataset_9/keyframe_1	426	l	0_1	-0.00018722365100875583	0.0008586275270768155	0.0	0.13148576355436603	-0.13535375971153485	0.05860925595511901	minus1_0	0.00043369501260265866	0.0041080772698450915	0.0	0.48742672047546876	-0.5406819897264512	0.31413259856314824
dataset_2/keyframe_1	24	l	0_1	-0.0022702678138845894	0.008609406940111244	0.0	0.5098662739116833	0.3193364059464727	0.35271336445096324	minus1_0	0.000580134348593648	-0.0015574970157707687	0.0	-0.5729057110709448	0.14543233477076	0.39587154327382734
dataset_5/keyframe_1	179	l	0_1	-0.0007630941515192764	-0.0005517293224962487	0.0	-0.008896697994757119	-0.06617100566973022	0.04397738568061982	minus1_0	-7.575342530421583e-05	0.0002769692953901609	0.0	0.062243728354317795	-0.0037277092154113234	0.6693456122429211
dataset_11/keyframe_1	473	l	0_1	0.00620561830295274	-0.0002695102779638721	0.0	0.12976000710969515	0.04805432148334887	0.4019790262491938	minus1_0	0.02575462325992462	0.005371973535728161	0.0	-0.10172115244176894	0.11959154721055398	0.19306843576868005
dataset_3/keyframe_1	204	l	0_1	0.0005580455429441512	-0.00044541841789063003	0.0	0.2956595886762301	-0.09231645907843244	0.4278862727639563	minus1_0	-2.4812641619670622e-17	1.3080148402750236e-17	0.0	0.009989951966716148	-0.06313920451179911	0.3086926878681453
dataset_2/keyframe_1	189	l	0_1	-6.269466499466646e-05	-0.0022901473917134006	0.0	0.08571233036067838	-0.05522180417886435	0.16686301070356535	minus1_0	1.5130068230986463e-05	-0.0036001196875078477	0.0	-0.18397927364907218	0.019837905624701335	0.4542275817311747
dataset_8/keyframe_1	135	l	0_1	0.0004166412256284631	-0.001539317552363686	0.0	0.07130536707288115	0.08184601601575281	0.4028432620032447	minus1_0	0.00036984713516743196	-0.0032776457431580503	0.0	0.04124472893201414	0.025192103820408818	0.548067160914556
dataset_12/keyframe_1	153	l	0_1	0.00034030114475071054	0.006912499133232338	0.0	0.502172941021513	0.13254600535551475	0.6530783633644432	minus1_0	0.0002872353552697135	0.009847129837563334	0.0	0.29233034391472756	0.09146657072474795	0.6460658878333732
dataset_11/keyframe_1	386	l	0_1	-0.0021220438135747988	0.0020011832146288005	0.0	0.2717552365405993	0.13585344381262132	0.1700421444770086	minus1_0	-0.003104182864006429	-0.0037369653796196596	0.0	0.2872003197649349	0.26164524825119884	0.14667895913066786
dataset_1/keyframe_1	268	l	0_1	0.0036633567033563068	-0.006142481330344781	0.0	-0.1890437331975363	0.06992803216044763	-0.05003436744740952	minus1_0	0.006754046574445117	-0.011150372535327437	0.0	-0.01981849290822879	0.13215146314095705	-0.10178924084408436
dataset_10/keyframe_2	56	l	0_1	-0.00029996484876449836	-0.0005358063655134648	0.0	-0.06711820438687255	-0.2881579416584259	0.19454200400511468	minus1_0	0.0011042886670578173	0.0007751617779129053	0.0	-0.17729008610758257	0.09162044795576207	0.07708217378910831
